sentence_id,sentence,paragraph,document
10,In       another the future great historian is lying—and doubtless will       continue to lie until his earthly mission is ended.,False,data/books/speeches-mark-twain.html
11,"In another the future       President is busying himself with no profounder problem of state than what       the mischief has become of his hair so early; and in a mighty array of       other cradles there are now some 60,000 future office-seekers, getting       ready to furnish him occasion to grapple with that same old problem a       second time.",False,data/books/speeches-mark-twain.html
12,"And in still one more cradle, some where under the flag, the       future illustrious commander-in-chief of the American armies is so little       burdened with his approaching grandeurs and responsibilities as to be       giving his whole strategic mind at this moment to trying to find out some       way to get his big toe into his mouth—an achievement which, meaning       no disrespect, the illustrious guest of this evening turned his entire       attention to some fifty-six years ago; and if the child is but a prophecy       of the man, there are mighty few who will doubt that he succeeded.",False,data/books/speeches-mark-twain.html
0,Our children—yours—and—mine.,True,data/books/speeches-mark-twain.html
1,"They seem like little       things to talk about—our children, but little things often make up       the sum of human life—that’s a good sentence.",False,data/books/speeches-mark-twain.html
2,"I repeat it, little       things often produce great things.",False,data/books/speeches-mark-twain.html
3,"Now, to illustrate, take Sir Isaac       Newton—I presume some of you have heard of Mr. Newton.",False,data/books/speeches-mark-twain.html
4,"Well, once       when Sir Isaac Newton—a mere lad—got over into the man’s apple       orchard—I don’t know what he was doing there—I didn’t come all       the way from Hartford to q-u-e-s-t-i-o-n Mr. Newton’s honesty—but       when he was there—in the main orchard—he saw an apple fall and       he was a-t-t-racted toward it, and that led to the discovery—not of       Mr. Newton but of the great law of attraction and gravitation.",False,data/books/speeches-mark-twain.html
0,"And there was once another great discoverer—I’ve forgotten his name,       and I don’t remember what he discovered, but I know it was something very       important, and I hope you will all tell your children about it when you       get home.",True,data/books/speeches-mark-twain.html
1,"Well, when the great discoverer was once loafn’ around down in       Virginia, and a-puttin’ in his time flirting with Pocahontas—oh!",False,data/books/speeches-mark-twain.html
2,"Captain John Smith, that was the man’s name—and while he and Poca       were sitting in Mr. Powhatan’s garden, he accidentally put his arm around       her and picked something—a simple weed, which proved to be tobacco—and       now we find it in every Christian family, shedding its civilizing       influence broadcast throughout the whole religious community.",False,data/books/speeches-mark-twain.html
0,"I have not enjoyed a play so much, so heartily, and so thoroughly since I       played Miles Hendon twenty-two years ago.",True,data/books/speeches-mark-twain.html
1,"I used to play in this piece       (“The Prince and the Pauper”) with my children, who, twenty-two years ago,       were little youngsters.",False,data/books/speeches-mark-twain.html
2,"One of my daughters was the Prince, and a       neighbor’s daughter was the Pauper, and the children of other neighbors       played other parts.",False,data/books/speeches-mark-twain.html
3,But we never gave such a performance as we have seen       here to-day.,False,data/books/speeches-mark-twain.html
4,It would have been beyond us.,False,data/books/speeches-mark-twain.html
0,My late wife was the dramatist and stage-manager.,True,data/books/speeches-mark-twain.html
1,"Our coachman was the       stage-manager, second in command.",False,data/books/speeches-mark-twain.html
2,"We used to play it in this simple way,       and the one who used to bring in the crown on a cushion—he was a       little fellow then—is now a clergyman way up high—six or seven       feet high—and growing higher all the time.",False,data/books/speeches-mark-twain.html
3,"We played it well, but       not as well as you see it here, for you see it done by practically trained       professionals.",False,data/books/speeches-mark-twain.html
0,"I was especially interested in the scene which we have just had, for Miles       Hendon was my part.",True,data/books/speeches-mark-twain.html
1,I did it as well as a person could who never       remembered his part.,False,data/books/speeches-mark-twain.html
2,The children all knew their parts.,False,data/books/speeches-mark-twain.html
3,They did not mind       if I did not know mine.,False,data/books/speeches-mark-twain.html
4,I could thread a needle nearly as well as the       player did whom you saw to-day.,False,data/books/speeches-mark-twain.html
5,The words of my part I could supply on the       spot.,False,data/books/speeches-mark-twain.html
6,The words of the song that Miles Hendon sang here I did not catch.,False,data/books/speeches-mark-twain.html
7,But I was great in that song.,False,data/books/speeches-mark-twain.html
0,"If I had a thousand citizens in front of me, I would like to give them       information, but you children already know all that I have found out about       the Educational Alliance.",True,data/books/speeches-mark-twain.html
1,It’s like a man living within thirty miles of       Vesuvius and never knowing about a volcano.,False,data/books/speeches-mark-twain.html
2,"It’s like living for a       lifetime in Buffalo, eighteen miles from Niagara, and never going to see       the Falls.",False,data/books/speeches-mark-twain.html
3,So I had lived in New York and knew nothing about the       Educational Alliance.,False,data/books/speeches-mark-twain.html
0,"This theatre is a part of the work, and furnishes pure and clean plays.",True,data/books/speeches-mark-twain.html
1,This theatre is an influence.,False,data/books/speeches-mark-twain.html
2,Everything in the world is accomplished by       influences which train and educate.,False,data/books/speeches-mark-twain.html
3,"When you get to be seventy-one and a       half, as I am, you may think that your education is over, but it isn’t.",False,data/books/speeches-mark-twain.html
0,"It would make better citizens, honest citizens.",True,data/books/speeches-mark-twain.html
1,One of the best gifts a       millionaire could make would be a theatre here and a theatre there.,False,data/books/speeches-mark-twain.html
2,"It       would make of you a real Republic, and bring about an educational level.",False,data/books/speeches-mark-twain.html
0,Just a word or two to let you know how deeply I appreciate the honor which       the children who are the actors and frequenters of this cozy playhouse       have conferred upon me.,True,data/books/speeches-mark-twain.html
1,They have asked me to be their ambassador to       invite the hearts and brains of New York to come down here and see the       work they are doing.,False,data/books/speeches-mark-twain.html
2,I consider it a grand distinction to be chosen as       their intermediary.,False,data/books/speeches-mark-twain.html
3,Between the children and myself there is an       indissoluble bond of friendship.,False,data/books/speeches-mark-twain.html
0,This Children’s Theatre is a great educational institution.,True,data/books/speeches-mark-twain.html
1,I hope the       time will come when it will be part of every public school in the land.,False,data/books/speeches-mark-twain.html
2,I       may be pardoned in being vain.,False,data/books/speeches-mark-twain.html
3,"I was born vain, I guess.",False,data/books/speeches-mark-twain.html
4,[At this point       the stage-manager’s whistle interrupted Mr.,False,data/books/speeches-mark-twain.html
5,Clemens.],False,data/books/speeches-mark-twain.html
6,That settles it;       there’s my cue to stop.,False,data/books/speeches-mark-twain.html
7,"I was to talk until the whistle blew, but it blew       before I got started.",False,data/books/speeches-mark-twain.html
8,It takes me longer to get started than most people.,False,data/books/speeches-mark-twain.html
9,I guess I was born at slow speed.,False,data/books/speeches-mark-twain.html
10,"My time is up, and if you’ll keep quiet       for two minutes I’ll tell you something about Miss Herts, the woman who       conceived this splendid idea.",False,data/books/speeches-mark-twain.html
11,She is the originator and the creator of       this theatre.,False,data/books/speeches-mark-twain.html
12,"Educationally, this institution coins the gold of young       hearts into external good.",False,data/books/speeches-mark-twain.html
0,I will be strictly honest with you; I am only fit to be honorary       president.,True,data/books/speeches-mark-twain.html
1,It is not to be expected that I should be useful as a real       president.,False,data/books/speeches-mark-twain.html
2,"But when it comes to things ornamental I, of course, have no       objection.",False,data/books/speeches-mark-twain.html
3,"There is, of course, no competition.",False,data/books/speeches-mark-twain.html
4,I take it as a very real       compliment because there are thousands of children who have had a part in       this request.,False,data/books/speeches-mark-twain.html
5,It is promotion in truth.,False,data/books/speeches-mark-twain.html
0,It is a thing worth doing that is done here.,True,data/books/speeches-mark-twain.html
1,You have seen the children       play.,False,data/books/speeches-mark-twain.html
2,You saw how little Sally reformed her burglar.,False,data/books/speeches-mark-twain.html
3,She could reform any       burglar.,False,data/books/speeches-mark-twain.html
4,She could reform me.,False,data/books/speeches-mark-twain.html
5,This is the only school in which can be       taught the highest and most difficult lessons—morals.,False,data/books/speeches-mark-twain.html
6,In other       schools the way of teaching morals is revolting.,False,data/books/speeches-mark-twain.html
7,Here the children who       come in thousands live through each part.,False,data/books/speeches-mark-twain.html
0,"They are terribly anxious for the villain to get his bullet, and that I       take to be a humane and proper sentiment.",True,data/books/speeches-mark-twain.html
1,They spend freely the ten cents       that is not saved without a struggle.,False,data/books/speeches-mark-twain.html
2,"It comes out of the candy money, and       the money that goes for chewing-gum and other necessaries of life.",False,data/books/speeches-mark-twain.html
3,They       make the sacrifice freely.,False,data/books/speeches-mark-twain.html
4,This is the only school which they are sorry to       leave.,False,data/books/speeches-mark-twain.html
0,"I would start in at once to elevate, purify, and depopulate the red-light       district.",True,data/books/speeches-mark-twain.html
1,"I would assign the most soulful poets to that district, all       heavily armed with their poems.",False,data/books/speeches-mark-twain.html
2,Take Chauncey Depew as a sample.,False,data/books/speeches-mark-twain.html
3,"I would       station them on the corners after they had rounded up all the depraved       people of the district so they could not escape, and then have them read       from their poems to the poor unfortunates.",False,data/books/speeches-mark-twain.html
4,The plan would be very       effective in causing an emigration of the depraved element.,False,data/books/speeches-mark-twain.html
0,"I have been hemmed in all day by William Dean Howells and other frivolous       persons, and I have been talking about everything in the world except that       of which speeches are constructed.",True,data/books/speeches-mark-twain.html
1,"Then, too, seven days on the water is       not conducive to speech-making.",False,data/books/speeches-mark-twain.html
2,I will only say that I congratulate Mr.       Mayhew; he has certainly made a delightful play out of my rubbish.,False,data/books/speeches-mark-twain.html
3,His is       a charming gift.,False,data/books/speeches-mark-twain.html
4,"Confidentially I have always had an idea that I was well       equipped to write plays, but I have never encountered a manager who has       agreed with me.",False,data/books/speeches-mark-twain.html
0,I am glad to be here.,True,data/books/speeches-mark-twain.html
1,"This is the hardest theatre in New York to get into,       even at the front door.",False,data/books/speeches-mark-twain.html
2,I never got in without hard work.,False,data/books/speeches-mark-twain.html
3,I am glad we       have got so far in at last.,False,data/books/speeches-mark-twain.html
4,Two or three years ago I had an appointment to       meet Mr. Daly on the stage of this theatre at eight o’clock in the       evening.,False,data/books/speeches-mark-twain.html
5,"Well, I got on a train at Hartford to come to New York and keep       the appointment.",False,data/books/speeches-mark-twain.html
6,All I had to do was to come to the back door of the       theatre on Sixth Avenue.,False,data/books/speeches-mark-twain.html
7,"I did not believe that; I did not believe it       could be on Sixth Avenue, but that is what Daly’s note said—come to       that door, walk right in, and keep the appointment.",False,data/books/speeches-mark-twain.html
8,It looked very easy.,False,data/books/speeches-mark-twain.html
9,"It looked easy enough, but I had not much confidence in the Sixth Avenue       door.",False,data/books/speeches-mark-twain.html
0,"Well, I was kind of bored on the train, and I bought some newspapers—New       Haven newspapers—and there was not much news in them, so I read the       advertisements.",True,data/books/speeches-mark-twain.html
1,There was one advertisement of a bench-show.,False,data/books/speeches-mark-twain.html
2,"I had heard       of bench-shows, and I often wondered what there was about them to interest       people.",False,data/books/speeches-mark-twain.html
3,"I had seen bench-shows—lectured to bench-shows, in fact—but       I didn’t want to advertise them or to brag about them.",False,data/books/speeches-mark-twain.html
4,"Well, I read on a       little, and learned that a bench-show was not a bench-show—but dogs,       not benches at all—only dogs.",False,data/books/speeches-mark-twain.html
5,"I began to be interested, and as there       was nothing else to do I read every bit of the advertisement, and learned       that the biggest thing in this show was a St. Bernard dog that weighed one       hundred and forty-five pounds.",False,data/books/speeches-mark-twain.html
6,Before I got to New York I was so       interested in the bench-shows that I made up my mind to go to one the       first chance I got.,False,data/books/speeches-mark-twain.html
7,"Down on Sixth Avenue, near where that back door might       be, I began to take things leisurely.",False,data/books/speeches-mark-twain.html
8,I did not like to be in too much of       a hurry.,False,data/books/speeches-mark-twain.html
9,There was not anything in sight that looked like a back door.,False,data/books/speeches-mark-twain.html
10,The       nearest approach to it was a cigar store.,False,data/books/speeches-mark-twain.html
11,"So I went in and bought a cigar,       not too expensive, but it cost enough to pay for any information I might       get and leave the dealer a fair profit.",False,data/books/speeches-mark-twain.html
12,"Well, I did not like to be too       abrupt, to make the man think me crazy, by asking him if that was the way       to Daly’s Theatre, so I started gradually to lead up to the subject,       asking him first if that was the way to Castle Garden.",False,data/books/speeches-mark-twain.html
13,"When I got to the       real question, and he said he would show me the way, I was astonished.",False,data/books/speeches-mark-twain.html
14,"He       sent me through a long hallway, and I found myself in a back yard.",False,data/books/speeches-mark-twain.html
15,"Then I       went through a long passageway and into a little room, and there before my       eyes was a big St. Bernard dog lying on a bench.",False,data/books/speeches-mark-twain.html
16,"There was another door       beyond and I went there, and was met by a big, fierce man with a fur cap       on and coat off, who remarked, “Phwat do yez want?” I told him I wanted to       see Mr. Daly.",False,data/books/speeches-mark-twain.html
17,"“Yez can’t see Mr. Daly this time of night,” he responded.",False,data/books/speeches-mark-twain.html
18,"I       urged that I had an appointment with Mr. Daly, and gave him my card, which       did not seem to impress him much.",False,data/books/speeches-mark-twain.html
19,“Yez can’t get in and yez can’t shmoke       here.,False,data/books/speeches-mark-twain.html
20,Throw away that cigar.,False,data/books/speeches-mark-twain.html
21,"If yez want to see Mr. Daly, yez ’ll have to       be after going to the front door and buy a ticket, and then if yez have       luck and he’s around that way yez may see him.” I was getting discouraged,       but I had one resource left that had been of good service in similar       emergencies.",False,data/books/speeches-mark-twain.html
22,"Firmly but kindly I told him my name was Mark Twain, and I       awaited results.",False,data/books/speeches-mark-twain.html
23,There was none.,False,data/books/speeches-mark-twain.html
24,He was not fazed a bit.,False,data/books/speeches-mark-twain.html
25,“Phwere’s your       order to see Mr. Daly?” he asked.,False,data/books/speeches-mark-twain.html
26,"I handed him the note, and he examined       it intently.",False,data/books/speeches-mark-twain.html
27,"“My friend,” I remarked, “you can read that better if you       hold it the other side up.” But he took no notice of the suggestion, and       finally asked: “Where’s Mr. Daly’s name?” “There it is,” I told him, “on       the top of the page.” “That’s all right,” he said, “that’s where he always       puts it; but I don’t see the ‘W’ in his name,” and he eyed me       distrustfully.",False,data/books/speeches-mark-twain.html
28,"Finally, he asked, “Phwat do yez want to see Mr. Daly for?”        “Business.” “Business?” “Yes.” It was my only hope.",False,data/books/speeches-mark-twain.html
29,“Phwat kind—theatres?”        that was too much.,False,data/books/speeches-mark-twain.html
30,"“No.” “What kind of shows, then?” “Bench-shows.” It was       risky, but I was desperate.",False,data/books/speeches-mark-twain.html
31,"“Bench—shows, is it—where?” The       big man’s face changed, and he began to look interested.",False,data/books/speeches-mark-twain.html
32,"“New Haven.” “New       Haven, it is?",False,data/books/speeches-mark-twain.html
33,"Ah, that’s going to be a fine show.",False,data/books/speeches-mark-twain.html
34,I’m glad to see you.,False,data/books/speeches-mark-twain.html
35,"Did       you see a big dog in the other room?” “Yes.” “How much do you think that       dog weighs?” “One hundred and forty-five pounds.” “Look at that, now!",False,data/books/speeches-mark-twain.html
36,"He’s       a good judge of dogs, and no mistake.",False,data/books/speeches-mark-twain.html
37,He weighs all of one hundred and       thirty-eight.,False,data/books/speeches-mark-twain.html
38,"Sit down and shmoke—go on and shmoke your cigar, I’ll       tell Mr. Daly you are here.” In a few minutes I was on the stage shaking       hands with Mr. Daly, and the big man standing around glowing with       satisfaction.",False,data/books/speeches-mark-twain.html
39,"“Come around in front,” said Mr. Daly, “and see the       performance.",False,data/books/speeches-mark-twain.html
40,"I will put you into my own box.” And as I moved away I heard       my honest friend mutter, “Well, he desarves it.”",False,data/books/speeches-mark-twain.html
0,A large part of the daughter of civilization is her dress—as it       should be.,True,data/books/speeches-mark-twain.html
1,"Some civilized women would lose half their charm without dress,       and some would lose all of it.",False,data/books/speeches-mark-twain.html
2,The daughter of modern civilization dressed       at her utmost best is a marvel of exquisite and beautiful art and expense.,False,data/books/speeches-mark-twain.html
3,"All the lands, all the climes, and all the arts are laid under tribute to       furnish her forth.",False,data/books/speeches-mark-twain.html
4,"Her linen is from Belfast, her robe is from Paris, her       lace is from Venice, or Spain, or France, her feathers are from the remote       regions of Southern Africa, her furs from the remoter region of the       iceberg and the aurora, her fan from Japan, her diamonds from Brazil, her       bracelets from California, her pearls from Ceylon, her cameos from Rome.",False,data/books/speeches-mark-twain.html
5,"She has gems and trinkets from buried Pompeii, and others that graced       comely Egyptian forms that have been dust and ashes now for forty       centuries.",False,data/books/speeches-mark-twain.html
6,"Her watch is from Geneva, her card case is from China, her hair       is from—from—I don’t know where her hair is from; I never       could find out; that is, her other hair—her public hair, her Sunday       hair; I don’t mean the hair she goes to bed with.",False,data/books/speeches-mark-twain.html
0,And that reminds me of a trifle.,True,data/books/speeches-mark-twain.html
1,"Any time you want to you can glance       around the carpet of a Pullman car, and go and pick up a hair-pin; but not       to save your life can you get any woman in that car to acknowledge that       hair-pin.",False,data/books/speeches-mark-twain.html
2,"Now, isn’t that strange?",False,data/books/speeches-mark-twain.html
3,But it’s true.,False,data/books/speeches-mark-twain.html
4,"The woman who has never       swerved from cast-iron veracity and fidelity in her whole life will, when       confronted with this crucial test, deny her hair-pin.",False,data/books/speeches-mark-twain.html
5,She will deny that       hair-pin before a hundred witnesses.,False,data/books/speeches-mark-twain.html
6,I have stupidly got into more trouble       and more hot water trying to hunt up the owner of a hair-pin in a Pullman       than by any other indiscretion of my life.,False,data/books/speeches-mark-twain.html
0,Why don’t you ask why I am wearing such apparently unseasonable clothes?,True,data/books/speeches-mark-twain.html
1,I’ll tell you.,False,data/books/speeches-mark-twain.html
2,"I have found that when a man reaches the advanced age of       seventy-one years, as I have, the continual sight of dark clothing is       likely to have a depressing effect upon him.",False,data/books/speeches-mark-twain.html
3,Light-colored clothing is       more pleasing to the eye and enlivens the spirit.,False,data/books/speeches-mark-twain.html
4,"Now, of course, I cannot       compel every one to wear such clothing just for my especial benefit, so I       do the next best thing and wear it myself.",False,data/books/speeches-mark-twain.html
0,"Of course, before a man reaches my years the fear of criticism might       prevent him from indulging his fancy.",True,data/books/speeches-mark-twain.html
1,I am not afraid of that.,False,data/books/speeches-mark-twain.html
2,I am       decidedly for pleasing color combinations in dress.,False,data/books/speeches-mark-twain.html
3,"I like to see the       women’s clothes, say, at the opera.",False,data/books/speeches-mark-twain.html
4,What can be more depressing than the       sombre black which custom requires men to wear upon state occasions?,False,data/books/speeches-mark-twain.html
5,"A       group of men in evening clothes looks like a flock of crows, and is just       about as inspiring.",False,data/books/speeches-mark-twain.html
0,"After all, what is the purpose of clothing?",True,data/books/speeches-mark-twain.html
1,Are not clothes intended       primarily to preserve dignity and also to afford comfort to their wearer?,False,data/books/speeches-mark-twain.html
2,Now I know of nothing more uncomfortable than the present-day clothes of       men.,False,data/books/speeches-mark-twain.html
3,"The finest clothing made is a person’s own skin, but, of course,       society demands something more than this.",False,data/books/speeches-mark-twain.html
0,"The best-dressed man I have ever seen, however, was a native of the       Sandwich Islands who attracted my attention thirty years ago.",True,data/books/speeches-mark-twain.html
1,"Now, when       that man wanted to don especial dress to honor a public occasion or a       holiday, why, he occasionally put on a pair of spectacles.",False,data/books/speeches-mark-twain.html
2,Otherwise the       clothing with which God had provided him sufficed.,False,data/books/speeches-mark-twain.html
0,"Of course, I have ideas of dress reform.",True,data/books/speeches-mark-twain.html
1,"For one thing, why not adopt some       of the women’s styles?",False,data/books/speeches-mark-twain.html
2,"Goodness knows, they adopt enough of ours.",False,data/books/speeches-mark-twain.html
3,"Take the       peek-a-boo waist, for instance.",False,data/books/speeches-mark-twain.html
4,"It has the obvious advantages of being       cool and comfortable, and in addition it is almost always made up in       pleasing colors which cheer and do not depress.",False,data/books/speeches-mark-twain.html
0,"It is true that I dressed the Connecticut Yankee at King Arthur’s Court in       a plug-hat, but, let’s see, that was twenty-five years ago.",True,data/books/speeches-mark-twain.html
1,Then no man       was considered fully dressed until he donned a plug-hat.,False,data/books/speeches-mark-twain.html
2,Nowadays I think       that no man is dressed until he leaves it home.,False,data/books/speeches-mark-twain.html
3,"Why, when I left home       yesterday they trotted out a plug-hat for me to wear.",False,data/books/speeches-mark-twain.html
0,"“You must wear it,” they told me; “why, just think of going to Washington       without a plug-hat!” But I said no; I would wear a derby or nothing.",True,data/books/speeches-mark-twain.html
1,"Why,       I believe I could walk along the streets of New York—I never do—but       still I think I could—and I should never see a well-dressed man       wearing a plug-hat.",False,data/books/speeches-mark-twain.html
2,If I did I should suspect him of something.,False,data/books/speeches-mark-twain.html
3,"I don’t       know just what, but I would suspect him.",False,data/books/speeches-mark-twain.html
0,"Why, when I got up on the second story of that Pennsylvania ferry-boat       coming down here yesterday I saw Howells coming along.",True,data/books/speeches-mark-twain.html
1,"He was the only man       on the boat with a plug-hat, and I tell you he felt ashamed of himself.",False,data/books/speeches-mark-twain.html
2,He       said he had been persuaded to wear it against his better sense.,False,data/books/speeches-mark-twain.html
3,But just       think of a man nearly seventy years old who has not a mind of his own on       such matters!,False,data/books/speeches-mark-twain.html
0,Work?,True,data/books/speeches-mark-twain.html
1,I retired from work on my seventieth birthday.,False,data/books/speeches-mark-twain.html
2,"Since then I have       been putting in merely twenty-six hours a day dictating my autobiography,       which, as John Phoenix said in regard to his autograph, may be relied upon       as authentic, as it is written exclusively by me.",False,data/books/speeches-mark-twain.html
3,But it is not to be       published in full until I am thoroughly dead.,False,data/books/speeches-mark-twain.html
4,"I have made it as caustic,       fiendish, and devilish as possible.",False,data/books/speeches-mark-twain.html
5,"It will fill many volumes, and I shall       continue writing it until the time comes for me to join the angels.",False,data/books/speeches-mark-twain.html
6,It is       going to be a terrible autobiography.,False,data/books/speeches-mark-twain.html
7,It will make the hair of some folks       curl.,False,data/books/speeches-mark-twain.html
8,"But it cannot be published until I am dead, and the persons       mentioned in it and their children and grandchildren are dead.",False,data/books/speeches-mark-twain.html
9,It is       something awful!,False,data/books/speeches-mark-twain.html
0,I don’t know.,True,data/books/speeches-mark-twain.html
1,I am so shy.,False,data/books/speeches-mark-twain.html
2,My shyness takes a peculiar phase.,False,data/books/speeches-mark-twain.html
3,I never look       a person in the face.,False,data/books/speeches-mark-twain.html
4,"The reason is that I am afraid they may know me and       that I may not know them, which makes it very embarrassing for both of us.",False,data/books/speeches-mark-twain.html
5,I always wait for the other person to speak.,False,data/books/speeches-mark-twain.html
6,"I know lots of people, but I       don’t know who they are.",False,data/books/speeches-mark-twain.html
7,It is all a matter of ability to observe things.,False,data/books/speeches-mark-twain.html
8,I never observe anything now.,False,data/books/speeches-mark-twain.html
9,I gave up the habit years ago.,False,data/books/speeches-mark-twain.html
10,You should       keep a habit up if you want to become proficient in it.,False,data/books/speeches-mark-twain.html
11,"For instance, I       was a pilot once, but I gave it up, and I do not believe the captain of       the Minneapolis would let me navigate his ship to London.",False,data/books/speeches-mark-twain.html
12,"Still, if I       think that he is not on the job I may go up on the bridge and offer him a       few suggestions.",False,data/books/speeches-mark-twain.html
0,"I am going to tell you a practical story about how once upon a time I was       blind—a story I should have been using all these months, but I never       thought about telling it until the other night, and now it is too late,       for on the nineteenth of this month I hope to take formal leave of the       platform forever at Carnegie Hall—that is, take leave so far as       talking for money and for people who have paid money to hear me talk.",True,data/books/speeches-mark-twain.html
1,"I       shall continue to infest the platform on these conditions—that there       is nobody in the house who has paid to hear me, that I am not paid to be       heard, and that there will be none but young women students in the       audience.",False,data/books/speeches-mark-twain.html
2,"[Here Mr. Clemens told the story of how he took a girl to the       theatre while he was wearing tight boots, which appears elsewhere in this       volume, and ended by saying: “And now let this be a lesson to you—I       don’t know what kind of a lesson; I’ll let you think it out.”]",False,data/books/speeches-mark-twain.html
0,In my capacity of publisher I recently received a manuscript from a       teacher which embodied a number of answers given by her pupils to       questions propounded.,True,data/books/speeches-mark-twain.html
1,These answers show that the children had nothing but       the sound to go by—the sense was perfectly empty.,False,data/books/speeches-mark-twain.html
2,Here are some of       their answers to words they were asked to define: Auriferous—pertaining       to an orifice; ammonia—the food of the gods; equestrian—one       who asks questions; parasite—a kind of umbrella; ipecaca—man       who likes a good dinner.,False,data/books/speeches-mark-twain.html
3,And here is the definition of an ancient word       honored by a great party: Republican—a sinner mentioned in the       Bible.,False,data/books/speeches-mark-twain.html
4,And here is an innocent deliverance of a zoological kind: “There       are a good many donkeys in the theological gardens.” Here also is a       definition which really isn’t very bad in its way: Demagogue—a       vessel containing beer and other liquids.,False,data/books/speeches-mark-twain.html
5,"Here, too, is a sample of a       boy’s composition on girls, which, I must say, I rather like:",False,data/books/speeches-mark-twain.html
0,“Girls are very stuckup and dignified in their manner and behaveyour.,True,data/books/speeches-mark-twain.html
1,They       think more of dress than anything and like to play with dowls and rags.,False,data/books/speeches-mark-twain.html
2,They cry if they see a cow in a far distance and are afraid of guns.,False,data/books/speeches-mark-twain.html
3,They       stay at home all the time and go to church every Sunday.,False,data/books/speeches-mark-twain.html
4,They are al-ways       sick.,False,data/books/speeches-mark-twain.html
5,They are al-ways furry and making fun of boys hands and they say how       dirty.,False,data/books/speeches-mark-twain.html
6,They cant play marbles.,False,data/books/speeches-mark-twain.html
7,I pity them poor things.,False,data/books/speeches-mark-twain.html
8,They make fun of       boys and then turn round and love them.,False,data/books/speeches-mark-twain.html
9,I don’t belave they ever kiled a       cat or anything.,False,data/books/speeches-mark-twain.html
10,"They look out every nite and say, ‘Oh, a’nt the moon       lovely!’—Thir is one thing I have not told and that is they al-ways       now their lessons bettern boys.”",False,data/books/speeches-mark-twain.html
0,"I am proud, indeed, of the distinction of being chosen to respond to this       especial toast, to “The Ladies,” or to women if you please, for that is       the preferable term, perhaps; it is certainly the older, and therefore the       more entitled to reverence.",True,data/books/speeches-mark-twain.html
1,"I have noticed that the Bible, with that       plain, blunt honesty which is such a conspicuous characteristic of the       Scriptures, is always particular to never refer to even the illustrious       mother of all mankind as a “lady,” but speaks of her as a woman.",False,data/books/speeches-mark-twain.html
2,"It is       odd, but you will find it is so.",False,data/books/speeches-mark-twain.html
3,"I am peculiarly proud of this honor,       because I think that the toast to women is one which, by right and by       every rule of gallantry, should take precedence of all others—of the       army, of the navy, of even royalty itself—perhaps, though the latter       is not necessary in this day and in this land, for the reason that,       tacitly, you do drink a broad general health to all good women when you       drink the health of the Queen of England and the Princess of Wales.",False,data/books/speeches-mark-twain.html
4,"I have       in mind a poem just now which is familiar to you all, familiar to       everybody.",False,data/books/speeches-mark-twain.html
5,"And what an inspiration that was, and how instantly the present       toast recalls the verses to all our minds when the most noble, the most       gracious, the purest, and sweetest of all poets says:",False,data/books/speeches-mark-twain.html
0,"However, you remember the lines; and you remember how feelingly, how       daintily, how almost imperceptibly the verses raise up before you, feature       by feature, the ideal of a true and perfect woman; and how, as you       contemplate the finished marvel, your homage grows into worship of the       intellect that could create so fair a thing out of mere breath, mere       words.",True,data/books/speeches-mark-twain.html
1,"And you call to mind now, as I speak, how the poet, with stern       fidelity to the history of all humanity, delivers this beautiful child of       his heart and his brain over to the trials and sorrows that must come to       all, sooner or later, that abide in the earth, and how the pathetic story       culminates in that apostrophe—so wild, so regretful, so full of       mournful retrospection.",False,data/books/speeches-mark-twain.html
2,The lines run thus:,False,data/books/speeches-mark-twain.html
0,—and so on.,True,data/books/speeches-mark-twain.html
1,"I do not remember the rest; but, taken together, it seems to me that poem is the noblest tribute to woman that human genius has ever brought forth—and I feel that if I were to talk hours I could not do my great theme completer or more graceful justice than I have now done in simply quoting that poet’s matchless words.",False,data/books/speeches-mark-twain.html
2,The phases of the womanly nature are infinite in their variety.,False,data/books/speeches-mark-twain.html
3,"Take any type of woman, and you shall find in it something to respect, something to admire, something to love.",False,data/books/speeches-mark-twain.html
4,And you shall find the whole joining you heart and hand.,False,data/books/speeches-mark-twain.html
5,Who was more patriotic than Joan of Arc?,False,data/books/speeches-mark-twain.html
6,Who was braver?,False,data/books/speeches-mark-twain.html
7,Who has given us a grander instance of self-sacrificing devotion?,False,data/books/speeches-mark-twain.html
8,Ah!,False,data/books/speeches-mark-twain.html
9,"you remember, you remember well, what a throb of pain, what a great tidal wave of grief swept over us all when Joan of Arc fell at Waterloo.",False,data/books/speeches-mark-twain.html
10,"Who does not sorrow for the loss of Sappho, the sweet singer of Israel?",False,data/books/speeches-mark-twain.html
11,"Who among us does not miss the gentle ministrations, the softening influences, the humble piety of Lucretia Borgia?",False,data/books/speeches-mark-twain.html
12,Who can join in the heartless libel that says woman is extravagant in dress when he can look back and call to mind our simple and lowly mother Eve arrayed in her modification of the Highland costume?,False,data/books/speeches-mark-twain.html
13,"Sir, women have been soldiers, women have been painters, women have been poets.",False,data/books/speeches-mark-twain.html
14,As long as language lives the name of Cleopatra will live.,False,data/books/speeches-mark-twain.html
15,And not because she conquered George III.—but because she wrote those divine lines:,False,data/books/speeches-mark-twain.html
